id_venta,fecha,region,categoria,producto,vendedor,segmento_cliente,unidades,precio_unitario,descuento_pct,ingreso,costo,utilidad
5427,2024-03-30,Sur,Hogar,Aspiradora,Elena Vidal,Corporativo,6,78890.0,0.2,378672.0,284004.0,94668.0
5428,2024-03-30,Centro,Hogar,Cafetera,Gabriela Nunez,Individual,5,30950.0,0.0,154750.0,92850.0,61900.0
5429,2024-03-30,Oeste,Deportes,Bicicleta,Carla Diaz,Individual,5,154720.0,0.0,773600.0,464160.0,309440.0
5430,2024-03-30,Centro,Ropa,Chaqueta,Javier Castro,Individual,3,34870.0,0.0,104610.0,62766.0,41844.0
5431,2024-03-30,Centro,Electronica,Teclado,Ana Torres,Individual,7,13080.0,0.1,82404.0,54936.0,27468.0
5432,2024-03-30,Este,Hogar,Cafetera,Carla Diaz,Pyme,5,32940.0,0.0,164700.0,98820.0,65880.0
5433,2024-03-30,Centro,Oficina,Impresora,Bruno Silva,Individual,6,70560.0,0.0,423360.0,254016.0,169344.0
5434,2024-03-30,Oeste,Hogar,Ventilador,Felipe Soto,Individual,3,19550.0,0.0,58650.0,35190.0,23460.0
5435,2024-03-30,Oeste,Deportes,Colchoneta Yoga,Hugo Reyes,Pyme,2,10110.0,0.05,19209.0,12132.0,7077.0
5436,2024-03-30,Centro,Ropa,Zapatillas,Gabriela Nunez,Corporativo,3,45670.0,0.0,137010.0,82206.0,54804.0
5437,2024-03-31,Este,Electronica,Parlante Bluetooth,Elena Vidal,Individual,5,26860.0,0.0,134300.0,80580.0,53720.0
5438,2024-03-31,Centro,Deportes,Bicicleta,Gabriela Nunez,Pyme,2,142280.0,0.0,284560.0,170736.0,113824.0
5439,2024-03-31,Sur,Hogar,Ventilador,Bruno Silva,Individual,1,20780.0,0.05,19741.0,12468.0,7273.0
5440,2024-03-31,Sur,Electronica,Mouse,Hugo Reyes,Pyme,4,7100.0,0.1,25560.0,17040.0,8520.0
5441,2024-03-31,Centro,Deportes,Bicicleta,Hugo Reyes,Pyme,7,145860.0,0.1,918918.0,612612.0,306306.0
5442,2024-03-31,Sur,Oficina,Resma de Papel,Gabriela Nunez,Individual,6,3890.0,0.15,19839.0,14004.0,5835.0
5443,2024-03-31,Norte,Hogar,Aspiradora,Ana Torres,Individual,1,83560.0,0.0,83560.0,50136.0,33424.0
5444,2024-03-31,Centro,Ropa,Chaqueta,Gabriela Nunez,Pyme,4,33870.0,0.0,135480.0,81288.0,54192.0
5445,2024-03-31,Centro,Hogar,Set de Ollas,Gabriela Nunez,Individual,7,38590.0,0.1,243117.0,162078.0,81039.0
5446,2024-03-31,Este,Electronica,Cargador,Javier Castro,Individual,4,8660.0,0.05,32908.0,20784.0,12124.0
5447,2024-03-31,Norte,Hogar,Lampara LED,Carla Diaz,Individual,5,10080.0,0.0,50400.0,30240.0,20160.0
5448,2024-04-01,Oeste,Electronica,Parlante Bluetooth,Elena Vidal,Individual,7,24550.0,0.0,171850.0,103110.0,68740.0
5449,2024-04-01,Norte,Hogar,Ventilador,Ana Torres,Corporativo,5,18850.0,0.15,80112.0,56550.0,23562.0
5450,2024-04-01,Centro,Hogar,Aspiradora,Ana Torres,Pyme,7,74730.0,0.0,523110.0,313866.0,209244.0
5451,2024-04-01,Este,Deportes,Bicicleta,Ana Torres,Pyme,5,163970.0,0.05,778858.0,491910.0,286948.0
5452,2024-04-01,Oeste,Hogar,Cafetera,Hugo Reyes,Pyme,6,32250.0,0.0,193500.0,116100.0,77400.0
5453,2024-04-01,Centro,Oficina,Impresora,Bruno Silva,Individual,5,70410.0,0.0,352050.0,211230.0,140820.0
5454,2024-04-01,Centro,Deportes,Bicicleta,Gabriela Nunez,Individual,5,152070.0,0.2,608280.0,456210.0,152070.0
5455,2024-04-01,Centro,Ropa,Camiseta,Hugo Reyes,Pyme,3,8520.0,0.0,25560.0,15336.0,10224.0
5456,2024-04-01,Oeste,Ropa,Chaqueta,Ana Torres,Individual,5,34460.0,0.0,172300.0,103380.0,68920.0
5457,2024-04-01,Norte,Ropa,Gorra,Felipe Soto,Individual,6,5840.0,0.15,29784.0,21024.0,8760.0
5458,2024-04-01,Oeste,Ropa,Camiseta,Elena Vidal,Individual,4,7760.0,0.2,24832.0,18624.0,6208.0
5459,2024-04-01,Centro,Deportes,Colchoneta Yoga,Hugo Reyes,Individual,6,10540.0,0.0,63240.0,37944.0,25296.0
5460,2024-04-01,Norte,Electronica,Audifonos,Elena Vidal,Corporativo,2,15260.0,0.15,25942.0,18312.0,7630.0
5461,2024-04-01,Sur,Ropa,Chaqueta,Ana Torres,Individual,1,33340.0,0.05,31673.0,20004.0,11669.0
5462,2024-04-01,Oeste,Hogar,Aspiradora,Diego Rojas,Individual,3,79370.0,0.15,202394.0,142866.0,59528.0
5463,2024-04-01,Norte,Oficina,Cuaderno,Bruno Silva,Individual,7,1940.0,0.0,13580.0,8148.0,5432.0
5464,2024-04-02,Norte,Deportes,Colchoneta Yoga,Carla Diaz,Corporativo,2,10250.0,0.1,18450.0,12300.0,6150.0
5465,2024-04-02,Oeste,Electronica,Teclado,Ana Torres,Individual,3,14390.0,0.1,38853.0,25902.0,12951.0
5466,2024-04-02,Norte,Hogar,Set de Ollas,Isidora Munoz,Individual,4,42380.0,0.0,169520.0,101712.0,67808.0
5467,2024-04-02,Norte,Deportes,Balon Futbol,Carla Diaz,Individual,2,14240.0,0.0,28480.0,17088.0,11392.0
5468,2024-04-02,Sur,Oficina,Silla Ergonomica,Hugo Reyes,Pyme,1,83840.0,0.0,83840.0,50304.0,33536.0
5469,2024-04-02,Sur,Hogar,Aspiradora,Isidora Munoz,Pyme,5,79710.0,0.2,318840.0,239130.0,79710.0
5470,2024-04-02,Norte,Electronica,Cargador,Ana Torres,Individual,6,8280.0,0.15,42228.0,29808.0,12420.0
5471,2024-04-02,Centro,Deportes,Mancuernas,Elena Vidal,Individual,6,17860.0,0.1,96444.0,64296.0,32148.0
5472,2024-04-02,Este,Deportes,Bototas Trekking,Ana Torres,Pyme,1,60230.0,0.05,57218.0,36138.0,21080.0
5473,2024-04-02,Sur,Deportes,Bototas Trekking,Carla Diaz,Corporativo,4,56440.0,0.0,225760.0,135456.0,90304.0
5474,2024-04-02,Oeste,Oficina,Escritorio,Ana Torres,Individual,7,105020.0,0.1,661626.0,441084.0,220542.0
5475,2024-04-02,Oeste,Electronica,Parlante Bluetooth,Bruno Silva,Individual,7,26270.0,0.0,183890.0,110334.0,73556.0
5476,2024-04-02,Centro,Deportes,Bototas Trekking,Carla Diaz,,2,60970.0,0.0,121940.0,73164.0,48776.0
5477,2024-04-03,Norte,Oficina,Silla Ergonomica,Felipe Soto,Pyme,2,83420.0,0.0,166840.0,100104.0,66736.0
5478,2024-04-03,Oeste,Deportes,Colchoneta Yoga,Isidora Munoz,Individual,7,9940.0,0.2,55664.0,41748.0,13916.0
5479,2024-04-03,Sur,Deportes,Bototas Trekking,Bruno Silva,Individual,3,53530.0,0.0,160590.0,96354.0,64236.0
5480,2024-04-03,Oeste,Oficina,Impresora,Hugo Reyes,,6,68940.0,0.15,351594.0,248184.0,103410.0
5481,2024-04-03,Norte,Ropa,Camiseta,Gabriela Nunez,Corporativo,2,8430.0,0.0,16860.0,10116.0,6744.0
5482,2024-04-03,Norte,Oficina,Escritorio,Isidora Munoz,Individual,5,96090.0,0.0,480450.0,288270.0,192180.0
5483,2024-04-03,Este,Hogar,Ventilador,Gabriela Nunez,Individual,2,19180.0,0.0,38360.0,23016.0,15344.0
5484,2024-04-03,Sur,Oficina,Silla Ergonomica,Bruno Silva,Corporativo,4,89810.0,0.0,359240.0,215544.0,143696.0
5485,2024-04-03,Sur,Ropa,Camiseta,Gabriela Nunez,Individual,1,8110.0,0.0,8110.0,4866.0,3244.0
5486,2024-04-03,Centro,Ropa,Chaqueta,Elena Vidal,Individual,7,33940.0,0.15,201943.0,142548.0,59395.0
5487,2024-04-03,Norte,Electronica,Cargador,Javier Castro,Corporativo,1,7830.0,0.0,7830.0,4698.0,3132.0
5488,2024-04-03,Este,Ropa,Zapatillas,Hugo Reyes,,5,44060.0,0.0,220300.0,132180.0,88120.0
5489,2024-04-03,Sur,Hogar,Cafetera,Felipe Soto,Individual,3,27580.0,0.0,82740.0,49644.0,33096.0
5490,2024-04-04,Norte,Ropa,Chaqueta,Gabriela Nunez,Individual,4,35680.0,0.2,114176.0,85632.0,28544.0
5491,2024-04-04,Centro,Oficina,Impresora,Gabriela Nunez,Pyme,7,72050.0,0.1,453915.0,302610.0,151305.0
5492,2024-04-04,Norte,Oficina,Impresora,Isidora Munoz,Individual,3,73660.0,0.0,220980.0,132588.0,88392.0
5493,2024-04-04,Norte,Electronica,Cargador,Carla Diaz,Individual,5,8730.0,0.05,41468.0,26190.0,15278.0
5494,2024-04-04,Centro,Hogar,Set de Ollas,Diego Rojas,Pyme,5,38060.0,0.05,180785.0,114180.0,66605.0
5495,2024-04-04,Norte,Electronica,Cargador,Hugo Reyes,Individual,6,8930.0,0.15,45543.0,32148.0,13395.0
5496,2024-04-04,Oeste,Oficina,Impresora,Isidora Munoz,Pyme,6,64510.0,0.05,367707.0,232236.0,135471.0
5497,2024-04-04,Norte,Oficina,Resma de Papel,Diego Rojas,Individual,4,3880.0,0.15,13192.0,9312.0,3880.0
5498,2024-04-04,Este,Hogar,Set de Ollas,Isidora Munoz,Corporativo,4,43630.0,0.0,174520.0,104712.0,69808.0
5499,2024-04-05,Sur,Electronica,Cargador,Hugo Reyes,Corporativo,4,8670.0,0.1,31212.0,20808.0,10404.0
5500,2024-04-05,Norte,Hogar,Aspiradora,Hugo Reyes,Individual,2,80030.0,0.15,136051.0,96036.0,40015.0
5501,2024-04-05,Centro,Ropa,Zapatillas,Ana Torres,Pyme,5,47150.0,0.0,235750.0,141450.0,94300.0
5502,2024-04-05,Norte,Oficina,Cuaderno,Elena Vidal,Individual,6,1880.0,0.0,11280.0,6768.0,4512.0
5503,2024-04-05,Sur,Electronica,Teclado,Felipe Soto,Pyme,6,12790.0,0.2,61392.0,46044.0,15348.0
5504,2024-04-05,Norte,Oficina,Cuaderno,Bruno Silva,Pyme,7,1990.0,0.0,13930.0,8358.0,5572.0
5505,2024-04-05,Sur,Ropa,Camiseta,Bruno Silva,Individual,5,8650.0,0.1,38925.0,25950.0,12975.0
5506,2024-04-05,Norte,Oficina,Escritorio,Javier Castro,Individual,3,100340.0,0.0,301020.0,180612.0,120408.0
5507,2024-04-05,Oeste,Hogar,Ventilador,Hugo Reyes,Individual,2,19390.0,0.05,36841.0,23268.0,13573.0
5508,2024-04-05,Sur,Oficina,Resma de Papel,Diego Rojas,Pyme,6,4210.0,0.05,23997.0,15156.0,8841.0
5509,2024-04-05,Centro,Oficina,Escritorio,Diego Rojas,Pyme,5,102970.0,0.2,411880.0,308910.0,102970.0
5510,2024-04-05,Norte,Hogar,Cafetera,Javier Castro,Corporativo,3,29900.0,0.05,85215.0,53820.0,31395.0
5511,2024-04-05,Oeste,Deportes,Colchoneta Yoga,Carla Diaz,Individual,4,9750.0,0.0,39000.0,23400.0,15600.0
5512,2024-04-05,Centro,Hogar,Set de Ollas,Javier Castro,Pyme,1,42260.0,0.0,42260.0,25356.0,16904.0
5513,2024-04-05,Centro,Ropa,Pantalon,Elena Vidal,Individual,5,15570.0,0.0,77850.0,46710.0,31140.0
5514,2024-04-05,Norte,Deportes,Balon Futbol,Javier Castro,Corporativo,4,13390.0,0.0,53560.0,32136.0,21424.0
5515,2024-04-05,Centro,Electronica,Cargador,Diego Rojas,Individual,4,8920.0,0.15,30328.0,21408.0,8920.0
5516,2024-04-05,Centro,Oficina,Impresora,Javier Castro,Corporativo,7,74980.0,0.2,419888.0,314916.0,104972.0
5517,2024-04-06,Centro,Electronica,Mouse,Gabriela Nunez,Individual,4,7850.0,0.2,25120.0,18840.0,6280.0
5518,2024-04-06,Oeste,Hogar,Set de Ollas,Elena Vidal,Pyme,6,40780.0,0.2,195744.0,146808.0,48936.0
5519,2024-04-06,Norte,Hogar,Lampara LED,Javier Castro,Individual,3,10010.0,0.15,25526.0,18018.0,7508.0
5520,2024-04-06,Centro,Electronica,Cargador,Javier Castro,Individual,6,8930.0,0.05,50901.0,32148.0,18753.0
5521,2024-04-06,Oeste,Oficina,Silla Ergonomica,Diego Rojas,Individual,3,91240.0,0.15,232662.0,164232.0,68430.0
5522,2024-04-06,Sur,Deportes,Colchoneta Yoga,Bruno Silva,Pyme,5,9750.0,0.15,41438.0,29250.0,12188.0
5523,2024-04-06,Oeste,Ropa,Camiseta,Hugo Reyes,Individual,1,8390.0,0.05,7970.0,5034.0,2936.0
5524,2024-04-06,Sur,Electronica,Cargador,Gabriela Nunez,Individual,4,9450.0,0.05,35910.0,22680.0,13230.0
5525,2024-04-06,Este,Oficina,Escritorio,Gabriela Nunez,Corporativo,3,110900.0,0.15,282795.0,199620.0,83175.0
5526,2024-04-06,Centro,Hogar,Ventilador,Hugo Reyes,Individual,4,20830.0,0.15,70822.0,49992.0,20830.0
5527,2024-04-06,Este,Deportes,Colchoneta Yoga,Felipe Soto,Pyme,6,10140.0,0.0,60840.0,36504.0,24336.0
5528,2024-04-06,Norte,Deportes,Bototas Trekking,Diego Rojas,Individual,1,57840.0,0.05,54948.0,34704.0,20244.0
5529,2024-04-06,Oeste,Deportes,Colchoneta Yoga,Elena Vidal,Individual,1,9730.0,0.2,7784.0,5838.0,1946.0
5530,2024-04-06,Norte,Oficina,Silla Ergonomica,Hugo Reyes,Corporativo,7,94140.0,0.0,658980.0,395388.0,263592.0
5531,2024-04-06,Norte,Electronica,Parlante Bluetooth,Ana Torres,Individual,3,23690.0,0.05,67516.0,42642.0,24874.0
5532,2024-04-07,Este,Oficina,Escritorio,Elena Vidal,Corporativo,4,96610.0,0.0,386440.0,231864.0,154576.0
5533,2024-04-07,Norte,Deportes,Colchoneta Yoga,Gabriela Nunez,Individual,3,9030.0,0.1,24381.0,16254.0,8127.0
5534,2024-04-07,Oeste,Ropa,Camiseta,Carla Diaz,Corporativo,6,7870.0,0.1,42498.0,28332.0,14166.0
5535,2024-04-07,Sur,Ropa,Gorra,Carla Diaz,Individual,2,5770.0,0.0,11540.0,6924.0,4616.0
5536,2024-04-07,Norte,Electronica,Teclado,Diego Rojas,Individual,6,12510.0,0.05,71307.0,45036.0,26271.0
5537,2024-04-07,Este,Ropa,Chaqueta,Elena Vidal,Individual,4,30700.0,0.2,98240.0,73680.0,24560.0
5538,2024-04-07,Sur,Ropa,Pantalon,Elena Vidal,Corporativo,5,16100.0,0.0,80500.0,48300.0,32200.0
5539,2024-04-07,Este,Deportes,Bototas Trekking,Felipe Soto,Individual,5,52850.0,0.2,211400.0,158550.0,52850.0
5540,2024-04-08,Sur,Electronica,Audifonos,Ana Torres,Corporativo,3,15280.0,0.0,45840.0,27504.0,18336.0
5541,2024-04-08,Este,Oficina,Resma de Papel,Elena Vidal,Individual,7,4090.0,0.0,28630.0,17178.0,11452.0
5542,2024-04-08,Norte,Hogar,Lampara LED,Isidora Munoz,Individual,6,9550.0,0.15,48705.0,34380.0,14325.0
5543,2024-04-08,Oeste,Deportes,Colchoneta Yoga,Elena Vidal,Pyme,1,10160.0,0.15,8636.0,6096.0,2540.0
5544,2024-04-08,Norte,Oficina,Silla Ergonomica,Bruno Silva,Individual,3,83950.0,0.2,201480.0,151110.0,50370.0
5545,2024-04-08,Sur,Ropa,Chaqueta,Hugo Reyes,Corporativo,6,34240.0,0.0,205440.0,123264.0,82176.0
5546,2024-04-08,Centro,Deportes,Colchoneta Yoga,Diego Rojas,Individual,3,11000.0,0.0,33000.0,19800.0,13200.0
5547,2024-04-08,Sur,Oficina,Silla Ergonomica,Ana Torres,Individual,5,87490.0,0.1,393705.0,262470.0,131235.0
5548,2024-04-09,Norte,Oficina,Silla Ergonomica,Felipe Soto,Pyme,1,86850.0,0.0,86850.0,52110.0,34740.0
5549,2024-04-09,Centro,Oficina,Escritorio,Gabriela Nunez,Individual,3,100790.0,0.0,302370.0,181422.0,120948.0
5550,2024-04-09,Centro,Ropa,Zapatillas,Javier Castro,Pyme,5,44760.0,0.1,201420.0,134280.0,67140.0
5551,2024-04-09,Norte,Deportes,Balon Futbol,Carla Diaz,Individual,7,12810.0,0.1,80703.0,53802.0,26901.0
5552,2024-04-09,Oeste,Hogar,Cafetera,Carla Diaz,Pyme,6,29730.0,0.0,178380.0,107028.0,71352.0
5553,2024-04-09,Centro,Ropa,Pantalon,Ana Torres,Pyme,5,16830.0,0.05,79942.0,50490.0,29452.0
5554,2024-04-09,Centro,Ropa,Gorra,Javier Castro,Individual,6,6530.0,0.0,39180.0,23508.0,15672.0
5555,2024-04-09,Oeste,Oficina,Resma de Papel,Javier Castro,Individual,2,3980.0,0.2,6368.0,4776.0,1592.0
5556,2024-04-09,Norte,Hogar,Cafetera,Carla Diaz,Individual,4,28620.0,0.1,103032.0,68688.0,34344.0
5557,2024-04-09,Sur,Oficina,Resma de Papel,Felipe Soto,Pyme,7,3730.0,0.2,20888.0,15666.0,5222.0
5558,2024-04-09,Norte,Oficina,Silla Ergonomica,Felipe Soto,Individual,7,87230.0,0.1,549549.0,366366.0,183183.0
5559,2024-04-10,Sur,Electronica,Teclado,Elena Vidal,Pyme,1,13920.0,0.0,13920.0,8352.0,5568.0
5560,2024-04-10,Norte,Hogar,Aspiradora,Felipe Soto,Pyme,7,82730.0,0.05,550154.0,347466.0,202688.0
5561,2024-04-10,Oeste,Deportes,Bicicleta,Isidora Munoz,Individual,7,156970.0,0.05,1043850.0,659274.0,384576.0
5562,2024-04-10,Centro,Oficina,Cuaderno,Hugo Reyes,Individual,3,2230.0,0.0,6690.0,4014.0,2676.0
5563,2024-04-10,Sur,Deportes,Bototas Trekking,Diego Rojas,Individual,7,53390.0,0.0,373730.0,224238.0,149492.0
5564,2024-04-10,Este,Oficina,Impresora,Javier Castro,Pyme,7,69990.0,0.0,489930.0,293958.0,195972.0
5565,2024-04-10,Oeste,Electronica,Parlante Bluetooth,Ana Torres,Pyme,3,24950.0,0.0,74850.0,44910.0,29940.0
5566,2024-04-10,Este,Electronica,Audifonos,Hugo Reyes,Pyme,7,15910.0,0.2,89096.0,66822.0,22274.0
5567,2024-04-11,Norte,Ropa,Zapatillas,Isidora Munoz,Individual,4,44160.0,0.0,176640.0,105984.0,70656.0
5568,2024-04-11,Norte,Hogar,Lampara LED,Gabriela Nunez,Individual,7,9910.0,0.0,69370.0,41622.0,27748.0
5569,2024-04-11,Este,Hogar,Cafetera,Bruno Silva,Individual,1,28840.0,0.05,27398.0,17304.0,10094.0
5570,2024-04-11,Centro,Ropa,Gorra,Javier Castro,Individual,5,5650.0,0.1,25425.0,16950.0,8475.0
5571,2024-04-11,Centro,Hogar,Set de Ollas,Felipe Soto,Individual,7,39920.0,0.15,237524.0,167664.0,69860.0
5572,2024-04-11,Oeste,Ropa,Gorra,Gabriela Nunez,Corporativo,2,6410.0,0.05,12179.0,7692.0,4487.0
5573,2024-04-11,Oeste,Hogar,Lampara LED,Diego Rojas,Corporativo,6,10560.0,0.0,63360.0,38016.0,25344.0
5574,2024-04-11,Sur,Electronica,Cargador,Carla Diaz,Individual,1,8600.0,0.0,8600.0,5160.0,3440.0
5575,2024-04-11,Oeste,Hogar,Ventilador,Isidora Munoz,Corporativo,3,18360.0,0.05,52326.0,33048.0,19278.0
5576,2024-04-12,Centro,Oficina,Silla Ergonomica,Javier Castro,Pyme,7,90560.0,0.2,507136.0,380352.0,126784.0
5577,2024-04-12,Este,Electronica,Cargador,Hugo Reyes,Individual,2,9070.0,0.0,18140.0,10884.0,7256.0
5578,2024-04-12,Oeste,Oficina,Resma de Papel,Javier Castro,Individual,7,4090.0,0.0,28630.0,17178.0,11452.0
5579,2024-04-12,Este,Deportes,Bicicleta,Javier Castro,Pyme,3,152260.0,0.0,456780.0,274068.0,182712.0
5580,2024-04-12,Sur,Electronica,Audifonos,Diego Rojas,Corporativo,3,17290.0,0.0,51870.0,31122.0,20748.0
5581,2024-04-12,Oeste,Electronica,Audifonos,Elena Vidal,Corporativo,2,15470.0,0.05,29393.0,18564.0,10829.0
5582,2024-04-12,Norte,Hogar,Lampara LED,Gabriela Nunez,Individual,5,9870.0,0.1,44415.0,29610.0,14805.0
5583,2024-04-12,Oeste,Hogar,Lampara LED,Hugo Reyes,Individual,3,10000.0,0.15,25500.0,18000.0,7500.0
5584,2024-04-12,Sur,Hogar,Set de Ollas,Diego Rojas,Individual,1,41210.0,0.0,41210.0,24726.0,16484.0
5585,2024-04-12,Oeste,Electronica,Parlante Bluetooth,Isidora Munoz,Individual,7,24650.0,0.2,138040.0,103530.0,34510.0
5586,2024-04-13,Sur,Electronica,Parlante Bluetooth,Isidora Munoz,Pyme,5,23910.0,0.15,101618.0,71730.0,29888.0
5587,2024-04-13,Este,Deportes,Bototas Trekking,Ana Torres,Individual,2,55620.0,0.0,111240.0,66744.0,44496.0
5588,2024-04-13,Norte,Hogar,Aspiradora,Carla Diaz,Pyme,5,80280.0,0.0,401400.0,240840.0,160560.0
5589,2024-04-13,Centro,Oficina,Cuaderno,Javier Castro,Pyme,2,2050.0,0.2,3280.0,2460.0,820.0
5590,2024-04-13,Este,Electronica,Mouse,Isidora Munoz,Corporativo,4,7270.0,0.2,23264.0,17448.0,5816.0
5591,2024-04-13,Norte,Hogar,Lampara LED,Elena Vidal,Corporativo,4,10120.0,0.2,32384.0,24288.0,8096.0
5592,2024-04-13,Centro,Ropa,Camiseta,Diego Rojas,,4,8070.0,0.05,30666.0,19368.0,11298.0
5593,2024-04-13,Oeste,Electronica,Parlante Bluetooth,Carla Diaz,Individual,6,27010.0,0.15,137751.0,97236.0,40515.0
5594,2024-04-13,Norte,Electronica,Cargador,Gabriela Nunez,Individual,6,8410.0,0.05,47937.0,30276.0,17661.0
5595,2024-04-13,Sur,Ropa,Camiseta,Felipe Soto,Individual,3,8260.0,0.0,24780.0,14868.0,9912.0
5596,2024-04-13,Sur,Hogar,Set de Ollas,Bruno Silva,Corporativo,3,41850.0,0.15,106718.0,75330.0,31388.0
5597,2024-04-13,Centro,Deportes,Bicicleta,Diego Rojas,,3,162580.0,0.1,438966.0,292644.0,146322.0
5598,2024-04-13,Oeste,Electronica,Parlante Bluetooth,Carla Diaz,Individual,6,27010.0,0.15,137751.0,97236.0,40515.0
5599,2024-04-13,Centro,Oficina,Cuaderno,Elena Vidal,Pyme,1,1900.0,0.2,1520.0,1140.0,380.0
5600,2024-04-13,Este,Oficina,Cuaderno,Carla Diaz,Individual,1,2050.0,0.1,1845.0,1230.0,615.0
5601,2024-04-13,Norte,Electronica,Mouse,Javier Castro,Pyme,1,7180.0,0.2,5744.0,4308.0,1436.0
5602,2024-04-14,Centro,Hogar,Cafetera,Gabriela Nunez,Corporativo,1,31140.0,0.1,28026.0,18684.0,9342.0
5603,2024-04-14,Centro,Electronica,Cargador,Carla Diaz,Individual,3,8970.0,0.0,26910.0,16146.0,10764.0
5604,2024-04-14,Norte,Hogar,Lampara LED,Ana Torres,Pyme,6,9730.0,0.0,58380.0,35028.0,23352.0
5605,2024-04-14,Oeste,Oficina,Resma de Papel,Hugo Reyes,Individual,5,3830.0,0.0,19150.0,11490.0,7660.0
5606,2024-04-14,Centro,Electronica,Cargador,Felipe Soto,Individual,6,8960.0,0.0,53760.0,32256.0,21504.0
5607,2024-04-14,Sur,Hogar,Cafetera,Ana Torres,Individual,5,31400.0,0.05,149150.0,94200.0,54950.0
5608,2024-04-14,Centro,Hogar,Cafetera,Carla Diaz,Individual,3,31120.0,0.0,93360.0,56016.0,37344.0
5609,2024-04-14,Sur,Hogar,Ventilador,Diego Rojas,Individual,5,20260.0,0.2,81040.0,60780.0,20260.0
5610,2024-04-14,Centro,Electronica,Parlante Bluetooth,Elena Vidal,Pyme,7,22550.0,0.0,157850.0,94710.0,63140.0
5611,2024-04-14,Centro,Electronica,Mouse,Carla Diaz,Pyme,6,7070.0,0.15,36057.0,25452.0,10605.0
5612,2024-04-14,Oeste,Electronica,Audifonos,Elena Vidal,Pyme,4,16220.0,0.1,58392.0,38928.0,19464.0
5613,2024-04-14,Oeste,Electronica,Cargador,Isidora Munoz,Corporativo,6,8970.0,0.0,53820.0,32292.0,21528.0
5614,2024-04-14,Centro,Electronica,Parlante Bluetooth,Elena Vidal,Pyme,3,26580.0,0.0,79740.0,47844.0,31896.0
5615,2024-04-14,Este,Ropa,Pantalon,Elena Vidal,,7,17680.0,0.0,123760.0,74256.0,49504.0
5616,2024-04-15,Norte,Electronica,Audifonos,Javier Castro,Pyme,2,16160.0,0.0,32320.0,19392.0,12928.0
5617,2024-04-15,Sur,Deportes,Bototas Trekking,Isidora Munoz,Individual,4,59450.0,0.0,237800.0,142680.0,95120.0
5618,2024-04-15,Norte,Oficina,Escritorio,Ana Torres,Individual,1,94030.0,0.2,75224.0,56418.0,18806.0
5619,2024-04-15,Oeste,Ropa,Camiseta,Hugo Reyes,Pyme,5,8430.0,0.2,33720.0,25290.0,8430.0
5620,2024-04-15,Centro,Oficina,Silla Ergonomica,Carla Diaz,Individual,6,89600.0,0.0,537600.0,322560.0,215040.0
5621,2024-04-15,Oeste,Deportes,Balon Futbol,Elena Vidal,Pyme,1,13500.0,0.2,10800.0,8100.0,2700.0
5622,2024-04-15,Centro,Electronica,Mouse,Hugo Reyes,Pyme,5,7180.0,0.2,28720.0,21540.0,7180.0
5623,2024-04-15,Norte,Hogar,Aspiradora,Ana Torres,Corporativo,7,86400.0,0.15,514080.0,362880.0,151200.0
5624,2024-04-15,Oeste,Ropa,Chaqueta,Bruno Silva,Pyme,3,34490.0,0.15,87950.0,62082.0,25868.0
5625,2024-04-15,Sur,Oficina,Cuaderno,Ana Torres,Pyme,5,2040.0,0.15,8670.0,6120.0,2550.0
5626,2024-04-15,Norte,Oficina,Resma de Papel,Elena Vidal,Corporativo,3,4150.0,0.0,12450.0,7470.0,4980.0
5627,2024-04-15,Sur,Deportes,Bicicleta,Carla Diaz,Individual,1,144480.0,0.0,144480.0,86688.0,57792.0
5628,2024-04-15,Centro,Ropa,Pantalon,Felipe Soto,Pyme,4,15660.0,0.05,59508.0,37584.0,21924.0
5629,2024-04-15,Centro,Ropa,Camiseta,Hugo Reyes,Pyme,6,7570.0,0.05,43149.0,27252.0,15897.0
5630,2024-04-15,Centro,Oficina,Escritorio,Diego Rojas,Individual,1,103790.0,0.05,98600.0,62274.0,36326.0
5631,2024-04-16,Este,Oficina,Cuaderno,Felipe Soto,Individual,5,2020.0,0.05,9595.0,6060.0,3535.0
5632,2024-04-16,Este,Hogar,Lampara LED,Felipe Soto,Pyme,5,9540.0,0.0,47700.0,28620.0,19080.0
5633,2024-04-16,Centro,Oficina,Resma de Papel,Javier Castro,Individual,4,4310.0,0.1,15516.0,10344.0,5172.0
5634,2024-04-16,Este,Deportes,Bototas Trekking,Gabriela Nunez,Corporativo,3,51440.0,0.05,146604.0,92592.0,54012.0
5635,2024-04-16,Este,Electronica,Audifonos,Carla Diaz,Pyme,2,16870.0,0.05,32053.0,20244.0,11809.0
5636,2024-04-16,Sur,Hogar,Aspiradora,Javier Castro,Individual,1,84120.0,0.0,84120.0,50472.0,33648.0
5637,2024-04-16,Norte,Electronica,Cargador,Bruno Silva,Individual,6,8510.0,0.15,43401.0,30636.0,12765.0
5638,2024-04-16,Sur,Oficina,Impresora,Elena Vidal,Pyme,5,63560.0,0.2,254240.0,190680.0,63560.0
5639,2024-04-17,Oeste,Electronica,Audifonos,Diego Rojas,Individual,2,16680.0,0.0,33360.0,20016.0,13344.0
5640,2024-04-17,Este,Ropa,Gorra,Bruno Silva,Pyme,1,6230.0,0.0,6230.0,3738.0,2492.0
